gameid,1stTeamId,2ndTeamId,1stTeamPoint,2ndTeamPoint,duration,season
20000672,MIL,IND,104,85,48,2001
20000673,DAL,GSW,101,95,48,2001
20000674,SAS,HOU,90,88,48,2001
20000675,UTA,SEA,111,91,48,2001
20000676,LAC,POR,90,89,48,2001
20000677,VAN,CHI,91,84,48,2001
20000678,BOS,CLE,103,82,48,2001
20000679,BKN,PHI,96,89,48,2001
20000680,MIA,NYK,100,103,48,2001
20000681,PHX,CHA,85,82,48,2001
20000682,LAL,SAC,100,94,48,2001
20000683,PHI,DEN,99,80,48,2001
20000684,ATL,DAL,81,91,48,2001
20000685,TOR,BOS,110,98,48,2001
20000686,HOU,NYK,100,86,48,2001
20000687,SAS,GSW,109,85,48,2001
20000688,LAC,CHI,102,82,48,2001
20000689,SEA,VAN,95,82,48,2001
20000690,BKN,ATL,90,84,48,2001
20000691,MIA,IND,102,89,48,2001
20000692,CHA,ORL,83,109,48,2001
20000693,DET,DEN,94,83,48,2001
20000694,MIL,SAC,112,109,48,2001
20000695,PHX,CHI,97,80,48,2001
20000696,BOS,MIL,94,91,48,2001
20000697,NYK,DAL,96,93,48,2001
20000698,PHI,HOU,87,112,48,2001
20000699,ORL,WAS,107,98,48,2001
20000700,CLE,SAS,89,107,48,2001
20000701,MIN,SAC,117,88,48,2001
20000702,LAL,PHX,85,83,48,2001
20000703,GSW,LAC,89,88,48,2001
20000704,POR,SEA,97,80,48,2001
20000705,VAN,UTA,82,92,48,2001
20000706,BKN,SAS,99,97,48,2001
20000707,CHA,ATL,101,84,48,2001
20000708,TOR,DEN,99,92,48,2001
20000709,DET,HOU,90,103,48,2001
20000710,BKN,LAL,110,113,48,2001
20000711,MIA,LAC,101,99,48,2001
20000712,CLE,TOR,105,120,48,2001
20000713,IND,CHA,66,77,48,2001
20000714,CHI,ATL,96,92,48,2001
20000715,MIL,PHI,104,107,48,2001
20000716,HOU,WAS,99,89,48,2001
20000717,SAS,DAL,104,92,48,2001
20000718,DEN,NYK,96,77,48,2001
20000719,UTA,SAC,94,97,48,2001
20000720,GSW,PHX,83,93,48,2001
20000721,POR,MIN,109,88,48,2001
20000722,VAN,BOS,99,98,48,2001
20000723,PHI,LAL,112,97,48,2001
20000724,ORL,LAC,114,101,48,2001
20000725,ATL,MIL,98,102,48,2001
20000726,DET,BKN,105,86,48,2001
20000727,UTA,NYK,106,90,48,2001
20000728,PHX,MIN,104,96,48,2001
20000729,TOR,MIA,91,98,48,2001
20000730,IND,DET,82,73,48,2001
20000731,DAL,CLE,102,81,48,2001
20000732,SAS,WAS,102,78,48,2001
20000733,POR,SAC,105,81,48,2001
20000734,SEA,BOS,88,108,48,2001
20000735,VAN,GSW,99,89,48,2001
20000736,NYK,BKN,114,104,48,2001
20000737,PHI,LAC,108,93,48,2001
20000738,ORL,HOU,108,93,48,2001
20000739,CHA,LAL,94,99,48,2001
20000740,MIN,SAS,85,91,48,2001
20000741,GSW,VAN,79,92,48,2001
20000742,SAC,DEN,117,84,48,2001
20000743,CHI,MIA,89,82,48,2001
20000744,MIL,CHA,93,103,48,2001
20000745,DAL,WAS,112,105,48,2001
20000746,HOU,CLE,92,80,48,2001
20000747,POR,BOS,81,85,48,2001
20000748,SEA,ATL,94,101,48,2001
20000749,BKN,LAC,102,96,48,2001
20000750,PHI,PHX,104,98,48,2001
20000751,ORL,NYK,96,88,48,2001
20000752,TOR,SAS,74,92,48,2001
20000753,IND,LAL,110,109,48,2001
20000754,MIN,VAN,102,110,48,2001
20000755,DEN,WAS,98,101,48,2001
20000756,GSW,ATL,91,98,48,2001
20000757,SAC,UTA,90,94,48,2001
20000758,CLE,CHI,85,84,48,2001
20000759,DET,LAC,106,111,48,2001
20000760,MIL,SAS,102,98,48,2001
20000761,UTA,BOS,114,99,48,2001
20000762,NYK,MIA,76,74,48,2001
20000763,WAS,VAN,104,116,48,2001
20000764,ORL,PHX,104,110,48,2001
20000765,TOR,GSW,113,102,48,2001
20000766,CHI,MIL,92,101,48,2001
20000767,DAL,LAL,109,119,48,2001
20000768,HOU,BOS,101,84,48,2001
20000769,SAC,ATL,94,80,48,2001
20000770,POR,DEN,104,94,48,2001
20000771,BKN,TOR,113,111,48,2001
20000772,PHI,VAN,107,91,48,2001
20000773,MIA,PHX,85,100,48,2001
20000774,CLE,LAC,94,100,48,2001
20000775,DET,NYK,90,85,48,2001
20000776,MIN,HOU,83,89,48,2001
20000777,SAS,LAL,99,101,48,2001
20000778,SEA,DEN,127,98,48,2001
20000779,WAS,SAC,110,115,48,2001
20000780,CHA,GSW,93,91,48,2001
20000781,CHI,LAC,80,93,48,2001
20000782,DAL,BOS,98,91,48,2001
20000783,POR,UTA,84,90,48,2001
20000784,NYK,PHX,84,88,48,2001
20000785,TOR,SAC,118,119,48,2001
20000786,CLE,IND,90,92,48,2001
20000787,DET,PHI,78,99,48,2001
20000788,MIL,VAN,93,81,48,2001
20000789,MIN,GSW,122,83,48,2001
20000790,HOU,ORL,105,95,48,2001
20000791,SAS,BOS,100,82,48,2001
20000792,LAL,ATL,113,106,48,2001
20000793,SEA,UTA,84,96,48,2001
20000794,WAS,TOR,99,106,48,2001
20000795,MIA,BKN,75,70,48,2001
20000796,CHA,PHI,86,85,48,2001
20000797,CHI,VAN,90,75,48,2001
20000798,DAL,SAS,104,107,48,2001
20000799,DEN,ATL,85,82,48,2001
20000800,LAC,POR,123,120,48,2001
20000801,NYK,SAC,88,86,48,2001
20000802,BKN,WAS,101,91,48,2001
20000803,DET,CLE,94,101,48,2001
20000804,IND,MIN,110,100,48,2001
20000805,MIL,GSW,122,95,48,2001
20000806,PHX,UTA,90,80,48,2001
20000807,LAL,ORL,106,100,48,2001
20000808,BOS,SEA,85,82,48,2001
20000809,PHI,MIL,91,98,48,2001
20000810,CHA,IND,82,72,48,2001
20000811,CHI,GSW,78,84,48,2001
20000812,HOU,POR,89,95,48,2001
20000813,DEN,ORL,86,93,48,2001
20000814,UTA,ATL,99,82,48,2001
20000815,LAC,DAL,92,103,48,2001
20000816,NYK,SEA,101,92,48,2001
20000817,MIA,WAS,103,95,48,2001
20000818,TOR,CLE,101,89,48,2001
20000819,SAS,POR,87,95,48,2001
20000820,SAC,LAC,106,93,48,2001
20000821,VAN,DAL,112,116,48,2001
20000822,PHI,MIA,79,69,48,2001
20000823,CHA,BKN,91,88,48,2001
20000824,ATL,TOR,88,95,48,2001
20000825,IND,MIL,99,86,48,2001
20000826,CHI,HOU,78,95,48,2001
20000827,MIN,DET,111,100,48,2001
20000828,DEN,LAL,107,101,48,2001
20000829,UTA,VAN,101,83,48,2001
20000830,PHX,ORL,91,97,48,2001
20000831,GSW,SAC,101,122,48,2001
20000832,NYK,BOS,95,88,48,2001
20000833,CLE,SEA,99,101,48,2001
20000834,MIL,HOU,91,108,48,2001
20000835,SAS,PHX,91,71,48,2001
20000836,POR,LAC,94,81,48,2001
20000837,BOS,UTA,103,99,48,2001
20000838,PHI,WAS,107,102,48,2001
20000839,ORL,CLE,120,94,48,2001
20000840,ATL,CHA,99,105,48,2001
20000841,TOR,BKN,107,90,48,2001
20000842,DET,MIA,93,97,48,2001
20000843,IND,SEA,83,86,48,2001
20000844,CHI,NYK,81,72,48,2001
20000845,DEN,MIN,71,89,48,2001
20000846,LAC,SAC,88,81,48,2001
20000847,MIL,CHI,126,122,48,2001
20000848,DAL,HOU,100,95,48,2001
20000849,SAS,ATL,124,95,48,2001
20000850,PHX,DEN,97,82,48,2001
20000851,POR,GSW,122,91,48,2001
20000852,VAN,LAL,88,98,48,2001
20000853,BOS,CHA,97,116,48,2001
20000854,WAS,UTA,98,118,48,2001
20000855,TOR,NYK,98,88,48,2001
20000856,CLE,MIA,79,91,48,2001
20000857,DET,ORL,93,84,48,2001
20000858,IND,BKN,96,120,48,2001
20000859,MIN,SEA,119,111,48,2001
20000860,LAL,GSW,110,95,48,2001
20000861,BKN,MIL,100,107,48,2001
20000862,ORL,DAL,95,81,48,2001
20000863,MIA,DET,87,84,48,2001
20000864,ATL,UTA,102,109,48,2001
20000865,LAC,DEN,99,86,48,2001
20000866,VAN,SAS,77,91,48,2001
20000867,NYK,IND,97,83,48,2001
20000868,CHA,MIN,89,95,48,2001
20000869,CHI,CLE,87,74,48,2001
20000870,DEN,PHX,82,93,48,2001
20000871,GSW,LAL,85,97,48,2001
20000872,SAC,TOR,98,91,48,2001
20000873,POR,VAN,97,105,48,2001
20000874,SEA,SAS,73,101,48,2001
20000875,BOS,MIL,94,101,48,2001
20000876,PHI,BKN,102,94,48,2001
20000877,ORL,DET,112,102,48,2001
20000878,MIA,DAL,86,93,48,2001
20000879,ATL,HOU,98,104,48,2001
20000880,CLE,WAS,83,88,48,2001
20000881,IND,NYK,75,79,48,2001
20000882,UTA,SEA,86,82,48,2001
20000883,PHX,SAC,89,100,48,2001
20000884,LAL,TOR,97,85,48,2001
20000885,CHA,ORL,97,84,48,2001
20000886,HOU,LAC,99,87,48,2001
20000887,POR,SAS,79,93,48,2001
20000888,BOS,WAS,104,72,48,2001
20000889,BKN,NYK,96,83,48,2001
20000890,PHI,ATL,108,103,48,2001
20000891,MIA,MIN,86,79,48,2001
20000892,DET,CHI,108,75,48,2001
20000893,IND,CLE,99,84,48,2001
20000894,DAL,GSW,102,73,48,2001
20000895,UTA,PHX,107,95,48,2001
20000896,LAL,SAS,89,93,48,2001
20000897,SAC,DEN,110,104,48,2001
20000898,SEA,TOR,99,110,48,2001
20000899,VAN,POR,95,85,48,2001
20000900,WAS,BKN,107,101,48,2001
20000901,ORL,MIN,105,93,48,2001
20000902,CHA,MIL,100,90,48,2001
20000903,ATL,CHI,93,90,48,2001
20000904,HOU,GSW,86,81,48,2001
20000905,BOS,PHI,91,97,48,2001
20000906,NYK,MIA,86,83,48,2001
20000907,CLE,MIL,124,110,48,2001
20000908,DET,IND,95,78,48,2001
20000909,DAL,LAC,111,93,48,2001
20000910,PHX,HOU,94,92,48,2001
20000911,LAL,SEA,97,109,48,2001
20000912,SAC,UTA,105,90,48,2001
20000913,VAN,TOR,84,101,48,2001
20000914,CHA,CHI,102,94,48,2001
20000915,MIN,MIA,94,77,48,2001
20000916,SAS,LAC,99,81,48,2001
20000917,GSW,DEN,79,84,48,2001
20000918,NYK,CLE,98,79,48,2001
20000919,ORL,SAC,108,114,48,2001
20000920,ATL,VAN,109,99,48,2001
20000921,TOR,MIL,97,101,48,2001
20000922,DAL,BKN,122,98,48,2001
20000923,HOU,IND,127,118,48,2001
20000924,LAL,BOS,112,107,48,2001
20000925,SEA,POR,99,90,48,2001
20000926,WAS,DET,103,96,48,2001
20000927,MIA,SAC,114,104,48,2001
20000928,CHA,VAN,100,95,48,2001
20000929,CLE,ORL,87,97,48,2001
20000930,CHI,PHI,67,85,48,2001
20000931,SAS,MIN,106,100,48,2001
20000932,DEN,IND,95,83,48,2001
20000933,GSW,UTA,83,102,48,2001
20000934,POR,PHX,79,84,48,2001
20000935,NYK,TOR,88,72,48,2001
20000936,DET,LAL,119,125,48,2001
20000937,MIL,SEA,102,108,48,2001
20000938,DAL,MIN,103,83,48,2001
20000939,HOU,BKN,108,106,48,2001
20000940,PHX,BOS,101,105,48,2001
20000941,PHI,SAC,79,100,48,2001
20000942,WAS,LAL,89,101,48,2001
20000943,ORL,VAN,103,99,48,2001
20000944,CLE,CHA,114,109,48,2001
20000945,IND,ATL,103,97,48,2001
20000946,CHI,SEA,80,90,48,2001
20000947,SAS,BKN,95,86,48,2001
20000948,DEN,BOS,83,87,48,2001
20000949,LAC,GSW,94,76,48,2001
20000950,POR,UTA,90,87,48,2001
20000951,NYK,CHI,101,80,48,2001
20000952,MIA,VAN,95,81,48,2001
20000953,CHA,WAS,95,93,48,2001
20000954,ATL,DET,90,106,48,2001
20000955,MIL,PHI,87,78,48,2001
20000956,DAL,PHX,109,99,48,2001
20000957,HOU,SAS,103,99,48,2001
20000958,ORL,LAL,90,95,48,2001
20000959,DET,MIL,96,100,48,2001
20000960,IND,SAC,101,95,48,2001
20000961,MIN,CLE,91,76,48,2001
20000962,DEN,BKN,98,84,48,2001
20000963,LAC,UTA,96,111,48,2001
20000964,GSW,SEA,99,104,48,2001
20000965,ATL,LAL,108,106,48,2001
20000966,SAS,POR,98,85,48,2001
20000967,SEA,PHI,93,89,48,2001
20000968,BKN,VAN,104,90,48,2001
20000969,TOR,IND,102,81,48,2001
20000970,CLE,NYK,75,110,48,2001
20000971,CHI,ORL,95,103,48,2001
20000972,DAL,POR,88,96,48,2001
20000973,UTA,DET,84,79,48,2001
20000974,PHX,WAS,105,91,48,2001
20000975,LAC,PHI,88,77,48,2001
20000976,SAC,HOU,125,109,48,2001
20000977,BOS,SAS,77,97,48,2001
20000978,MIA,CHI,109,81,48,2001
20000979,CHA,TOR,111,95,48,2001
20000980,IND,ORL,96,95,48,2001
20000981,MIL,LAL,107,100,48,2001
20000982,MIN,DAL,109,97,48,2001
20000983,GSW,WAS,94,99,48,2001
20000984,BKN,BOS,98,113,48,2001
20000985,ATL,SAS,101,115,48,2001
20000986,CLE,VAN,109,95,48,2001
20000987,UTA,POR,99,101,48,2001
20000988,LAC,HOU,97,92,48,2001
20000989,SAC,DET,103,98,48,2001
20000990,SEA,PHX,88,91,48,2001
20000991,NYK,BKN,86,95,48,2001
20000992,TOR,ATL,112,86,48,2001
20000993,IND,VAN,95,75,48,2001
20000994,CHI,CHA,93,90,48,2001
20000995,MIL,ORL,115,103,48,2001
20000996,MIN,DEN,101,90,48,2001
20000997,PHX,PHI,84,71,48,2001
20000998,LAL,WAS,104,91,48,2001
20000999,CLE,DEN,117,105,48,2001
20001000,DAL,CHA,103,100,48,2001
20001001,UTA,WAS,119,93,48,2001
20001002,GSW,DET,103,95,48,2001
20001003,SEA,HOU,93,90,48,2001
20001004,BOS,CHI,102,98,48,2001
20001005,ORL,IND,84,82,48,2001
20001006,MIA,SAS,88,83,48,2001
20001007,TOR,VAN,102,92,48,2001
20001008,MIL,ATL,105,98,48,2001
20001009,MIN,BKN,105,91,48,2001
20001010,SAC,LAL,72,84,48,2001
20001011,PHI,MIL,90,78,48,2001
20001012,CHI,DEN,104,109,48,2001
20001013,UTA,DAL,90,98,48,2001
20001014,PHX,LAL,104,83,48,2001
20001015,GSW,NYK,87,89,48,2001
20001016,POR,LAC,104,96,48,2001
20001017,SEA,CLE,104,86,48,2001
20001018,WAS,IND,102,110,48,2001
20001019,MIA,TOR,92,101,48,2001
20001020,ATL,BOS,112,115,48,2001
20001021,HOU,UTA,109,86,48,2001
20001022,SAS,CHA,93,79,48,2001
20001023,LAC,DET,101,94,48,2001
20001024,SAC,NYK,124,117,48,2001
20001025,BKN,DEN,99,96,48,2001
20001026,PHI,ORL,95,96,48,2001
20001027,PHX,CLE,103,94,48,2001
20001028,LAL,SAC,84,108,48,2001
20001029,POR,DAL,84,94,48,2001
20001030,SEA,MIN,94,93,48,2001
20001031,WAS,GSW,116,100,48,2001
20001032,ATL,IND,104,93,48,2001
20001033,CHI,BOS,104,106,48,2001
20001034,MIL,MIA,104,96,48,2001
20001035,HOU,PHX,85,90,48,2001
20001036,SAS,UTA,106,88,48,2001
20001037,VAN,NYK,89,68,48,2001
20001038,BOS,IND,87,92,48,2001
20001039,PHI,GSW,102,89,48,2001
20001040,CHA,DEN,96,103,48,2001
20001041,TOR,BKN,110,99,48,2001
20001042,DET,ORL,100,97,48,2001
20001043,UTA,CLE,95,88,48,2001
20001044,LAL,DAL,98,89,48,2001
20001045,SAC,MIN,110,98,48,2001
20001046,POR,NYK,96,79,48,2001
20001047,SEA,LAC,94,84,48,2001
20001048,WAS,HOU,86,96,48,2001
20001049,ATL,DEN,99,88,48,2001
20001050,CHI,MIA,90,97,48,2001
20001051,SAS,MIL,77,86,48,2001
20001052,LAC,CLE,104,97,48,2001
20001053,BKN,HOU,101,98,48,2001
20001054,PHI,IND,104,93,48,2001
20001055,CHA,BOS,80,79,48,2001
20001056,TOR,ORL,101,104,48,2001
20001057,DET,GSW,104,87,48,2001
20001058,PHX,MIL,106,99,48,2001
20001059,LAL,NYK,78,79,48,2001
20001060,SAC,DAL,107,119,48,2001
20001061,POR,MIN,95,99,48,2001
20001062,VAN,UTA,73,92,48,2001
20001063,NYK,ORL,94,82,48,2001
20001064,BKN,CHA,88,103,48,2001
20001065,MIA,BOS,77,82,48,2001
20001066,TOR,PHI,100,85,48,2001
20001067,IND,PHX,85,81,48,2001
20001068,CHI,DET,83,110,48,2001
20001069,HOU,DAL,97,109,48,2001
20001070,SAS,SEA,107,89,48,2001
20001071,DEN,POR,94,92,48,2001
20001072,UTA,LAL,88,96,48,2001
20001073,SAC,MIL,101,107,48,2001
20001074,WAS,MIA,84,86,48,2001
20001075,ORL,BOS,108,101,48,2001
20001076,CHA,PHX,94,103,48,2001
20001077,CLE,TOR,94,97,48,2001
20001078,DET,PHI,84,90,48,2001
20001079,MIN,POR,83,79,48,2001
20001080,GSW,MIL,78,108,48,2001
20001081,VAN,LAC,86,78,48,2001
20001082,NYK,WAS,93,80,48,2001
20001083,CHI,LAL,88,100,48,2001
20001084,DAL,ATL,108,94,48,2001
20001085,HOU,SEA,91,88,48,2001
20001086,DEN,SAS,80,101,48,2001
20001087,UTA,SAC,86,92,48,2001
20001088,BOS,LAL,96,100,48,2001
20001089,PHI,CLE,96,88,48,2001
20001090,ORL,TOR,100,108,48,2001
20001091,MIA,CHA,81,76,48,2001
20001092,IND,CHI,100,93,48,2001
20001093,MIN,PHX,101,88,48,2001
20001094,LAC,MIL,113,110,48,2001
20001095,GSW,POR,91,122,48,2001
20001096,VAN,SAC,90,118,48,2001
20001097,WAS,BOS,100,102,48,2001
20001098,CHA,DET,92,97,48,2001
20001099,CLE,PHX,98,102,48,2001
20001100,DAL,UTA,103,116,48,2001
20001101,HOU,ATL,110,97,48,2001
20001102,DEN,VAN,98,97,48,2001
20001103,LAC,SAS,83,93,48,2001
20001104,BKN,IND,83,108,48,2001
20001105,MIA,NYK,81,76,48,2001
20001106,TOR,CHI,100,88,48,2001
20001107,MIN,LAL,99,104,48,2001
20001108,GSW,SAS,76,84,48,2001
20001109,SAC,POR,98,89,48,2001
20001110,SEA,MIL,101,88,48,2001
20001111,NYK,CHA,113,98,48,2001
20001112,PHI,BOS,108,95,48,2001
20001113,DET,ATL,81,69,48,2001
20001114,IND,WAS,100,78,48,2001
20001115,UTA,HOU,96,81,48,2001
20001116,MIA,PHI,83,81,48,2001
20001117,CLE,ORL,101,78,48,2001
20001118,MIL,CHI,105,84,48,2001
20001119,HOU,DEN,99,100,48,2001
20001120,SAS,DAL,91,79,48,2001
20001121,LAL,PHX,106,80,48,2001
20001122,SAC,LAC,116,109,48,2001
20001123,POR,GSW,116,88,48,2001
20001124,VAN,MIN,91,104,48,2001
20001125,BOS,MIA,97,102,48,2001
20001126,WAS,CHI,109,113,48,2001
20001127,ATL,CLE,107,102,48,2001
20001128,DET,TOR,99,87,48,2001
20001129,IND,NYK,100,93,48,2001
20001130,PHX,DAL,111,106,48,2001
20001131,SEA,GSW,107,101,48,2001
20001132,ORL,PHI,101,77,48,2001
20001133,CHA,BKN,88,78,48,2001
20001134,MIL,UTA,115,93,48,2001
20001135,SAS,SAC,105,107,48,2001
20001136,LAL,MIN,119,102,48,2001
20001137,VAN,POR,87,100,48,2001
20001138,NYK,ATL,101,65,48,2001
20001139,BKN,CLE,91,97,48,2001
20001140,WAS,ORL,113,110,48,2001
20001141,TOR,MIA,94,82,48,2001
20001142,IND,BOS,113,108,48,2001
20001143,CHI,UTA,83,94,48,2001
20001144,DAL,SAC,101,97,48,2001
20001145,DEN,GSW,108,92,48,2001
20001146,PHX,SEA,109,100,48,2001
20001147,LAC,MIN,111,105,48,2001
20001148,POR,HOU,103,109,48,2001
20001149,ATL,DET,124,129,48,2001
20001150,MIL,TOR,112,86,48,2001
20001151,SAS,DEN,111,95,48,2001
20001152,GSW,LAC,94,106,48,2001
20001153,VAN,HOU,95,100,48,2001
20001154,BOS,BKN,95,88,48,2001
20001155,PHI,NYK,89,82,48,2001
20001156,WAS,CLE,98,106,48,2001
20001157,MIA,ORL,73,90,48,2001
20001158,DET,CHA,90,99,48,2001
20001159,CHI,IND,86,93,48,2001
20001160,MIN,UTA,107,100,48,2001
20001161,PHX,SAC,88,86,48,2001
20001162,LAL,POR,105,100,48,2001
20001163,SEA,DAL,99,107,48,2001
20001164,ORL,MIL,89,101,48,2001
20001165,CHA,ATL,106,83,48,2001
20001166,CLE,NYK,80,78,48,2001
20001167,LAC,PHX,100,80,48,2001
20001168,GSW,DAL,101,110,48,2001
20001169,SAC,VAN,110,100,48,2001
20001170,BKN,CHI,94,100,48,2001
20001171,MIA,MIL,91,89,48,2001
20001172,ATL,WAS,122,119,48,2001
20001173,TOR,DET,94,92,48,2001
20001174,IND,PHI,105,111,48,2001
20001175,HOU,MIN,114,87,48,2001
20001176,UTA,LAC,97,92,48,2001
20001177,LAL,DEN,108,91,48,2001
20001178,POR,SAS,93,99,48,2001
20001179,BOS,CHA,92,97,48,2001
20001180,NYK,DET,94,88,48,2001
20001181,PHI,CHI,86,92,48,2001
20001182,WAS,TOR,92,98,48,2001
20001183,ORL,MIA,91,103,48,2001
20001184,CLE,IND,101,105,48,2001
20001185,DAL,MIN,120,100,48,2001
20001186,DEN,SAC,110,100,48,2001
20001187,PHX,UTA,98,93,48,2001
20001188,GSW,VAN,81,95,48,2001
20001189,SEA,SAS,105,67,48,2001
20100001,CLE,BOS,89,108,48,2002
20100002,NYK,WAS,93,91,48,2002
20100003,BKN,IND,103,97,48,2002
20100004,ORL,TOR,114,85,48,2002
20100005,MIN,PHI,83,74,48,2002
20100006,DAL,DET,94,87,48,2002
20100007,HOU,ATL,89,84,48,2002
20100008,SAS,LAC,109,98,48,2002
20100009,UTA,MIL,112,119,48,2002
20100010,PHX,DEN,96,99,48,2002
20100011,SAC,SEA,101,95,48,2002
20100012,LAL,POR,98,87,48,2002
20100013,BOS,BKN,92,95,48,2002
20100014,CHA,CLE,100,94,48,2002
20100015,MIA,TOR,97,92,48,2002
20100016,CHI,IND,73,98,48,2002
20100017,POR,GSW,92,87,48,2002
20100018,ATL,WAS,88,98,48,2002
20100019,PHI,DAL,92,99,48,2002
20100020,MEM,DET,80,90,48,2002
20100021,HOU,LAC,98,92,48,2002
20100022,DEN,MIL,101,102,48,2002
20100023,UTA,LAL,101,105,48,2002
20100024,SEA,SAS,114,108,48,2002
20100025,GSW,PHX,101,107,48,2002
20100026,TOR,DAL,109,92,48,2002
20100027,IND,ORL,117,107,48,2002
20100028,BOS,CHI,96,82,48,2002
20100029,MIA,CLE,83,90,48,2002
20100030,CHA,NYK,97,93,48,2002
20100031,DET,BKN,102,88,48,2002
20100032,MIN,MEM,111,102,48,2002
20100033,LAL,PHX,117,94,48,2002
20100034,WAS,PHI,90,76,48,2002
20100035,ATL,MIA,90,83,48,2002
20100036,CLE,ORL,69,99,48,2002
20100037,BKN,CHA,95,85,48,2002
20100038,SEA,UTA,74,91,48,2002
20100039,CHI,NYK,84,79,48,2002
20100040,MIL,BOS,105,99,48,2002
20100041,HOU,MIN,88,90,48,2002
20100042,DEN,SAC,94,106,48,2002
20100043,POR,SAS,90,106,48,2002
20100044,LAC,GSW,108,110,48,2002
20100045,MEM,DAL,85,94,48,2002
20100046,TOR,IND,113,100,48,2002
20100047,DET,WAS,100,78,48,2002
20100048,PHX,HOU,100,103,48,2002
20100049,GSW,POR,96,86,48,2002
20100050,SAC,SAS,103,83,48,2002
20100051,LAL,UTA,100,96,48,2002
20100052,ORL,SEA,119,123,48,2002
20100053,LAC,ATL,109,86,48,2002
20100054,PHI,IND,77,87,48,2002
20100055,CLE,SAC,99,115,48,2002
20100056,MIA,SEA,87,85,48,2002
20100057,MIN,NYK,104,94,48,2002
20100058,SAS,ORL,104,89,48,2002
20100059,DAL,CHA,110,92,48,2002
20100060,HOU,DEN,99,93,48,2002
20100061,PHX,MEM,113,101,48,2002
20100062,POR,UTA,101,83,48,2002
20100063,BOS,WAS,104,95,48,2002
20100064,TOR,GSW,109,92,48,2002
20100065,NYK,CLE,82,64,48,2002
20100066,IND,SAC,116,104,48,2002
20100067,CHI,DET,73,97,48,2002
20100068,UTA,ATL,96,89,48,2002
20100069,LAC,MEM,108,92,48,2002
20100070,CHA,SAS,95,105,48,2002
20100071,BKN,SEA,106,94,48,2002
20100072,MIL,MIA,86,82,48,2002
20100073,MIN,CHI,127,74,48,2002
20100074,DAL,DEN,105,91,48,2002
20100075,HOU,PHI,77,72,48,2002
20100076,PHX,ATL,108,80,48,2002
20100077,POR,LAC,119,101,48,2002
20100078,WAS,GSW,100,109,48,2002
20100079,IND,NYK,103,95,48,2002
20100080,BOS,SEA,104,94,48,2002
20100081,ORL,SAC,115,105,48,2002
20100082,DEN,HOU,108,81,48,2002
20100083,LAL,MEM,110,86,48,2002
20100084,BKN,CLE,87,84,48,2002
20100085,LAC,PHX,111,102,48,2002
20100086,NYK,GSW,71,90,48,2002
20100087,MIA,SAC,75,90,48,2002
20100088,IND,POR,105,96,48,2002
20100089,CHI,CHA,85,89,48,2002
20100090,MIL,MIN,82,98,48,2002
20100091,DAL,PHI,91,98,48,2002
20100092,SAS,ATL,110,88,48,2002
20100093,UTA,TOR,96,117,48,2002
20100094,WAS,SEA,84,99,48,2002
20100095,DET,POR,98,100,48,2002
20100096,DEN,TOR,96,85,48,2002
20100097,LAL,ORL,108,95,48,2002
20100098,MEM,GSW,79,86,48,2002
20100099,UTA,ORL,105,98,48,2002
20100100,IND,BKN,82,91,48,2002
20100101,NYK,POR,89,82,48,2002
20100102,MIA,PHI,76,82,48,2002
20100103,MIN,CLE,103,107,48,2002
20100104,SAC,TOR,95,86,48,2002
20100105,SAS,HOU,90,86,48,2002
20100106,DEN,CHI,101,93,48,2002
20100107,SEA,PHX,91,92,48,2002
20100108,BOS,IND,101,93,48,2002
20100109,PHI,CHA,100,86,48,2002
20100110,WAS,MIL,98,107,48,2002
20100111,CLE,DAL,94,107,48,2002
20100112,ATL,UTA,111,79,48,2002
20100113,PHX,ORL,92,93,48,2002
20100114,LAC,CHI,106,102,48,2002
20100115,GSW,TOR,82,89,48,2002
20100116,NYK,MIA,83,74,48,2002
20100117,DET,DAL,115,89,48,2002
20100118,MEM,POR,85,101,48,2002
20100119,HOU,LAL,97,98,48,2002
20100120,DEN,ORL,82,101,48,2002
20100121,PHI,ATL,98,78,48,2002
20100122,WAS,UTA,92,101,48,2002
20100123,IND,MIN,113,120,48,2002
20100124,BKN,NYK,109,83,48,2002
20100125,MIA,CHA,87,96,48,2002
20100126,SAS,CLE,105,91,48,2002
20100127,PHX,LAL,95,83,48,2002
20100128,SAC,CHI,105,71,48,2002
20100129,SEA,GSW,100,91,48,2002
20100130,LAC,TOR,85,94,48,2002
20100131,ATL,BOS,112,103,48,2002
20100132,CHA,POR,87,97,48,2002
20100133,DET,IND,104,98,48,2002
20100134,BKN,PHI,82,94,48,2002
20100135,MIN,ORL,103,95,48,2002
20100136,MEM,CLE,98,93,48,2002
20100137,MIL,UTA,104,93,48,2002
20100138,HOU,DAL,124,87,48,2002
20100139,GSW,CHI,93,88,48,2002
20100140,SEA,DEN,93,103,48,2002
20100141,LAC,NYK,99,86,48,2002
20100142,PHX,TOR,81,87,48,2002
20100143,LAL,SAC,93,85,48,2002
20100144,DEN,BKN,99,96,48,2002
20100145,SAC,HOU,113,77,48,2002
20100146,WAS,CHA,88,95,48,2002
20100147,TOR,DET,84,88,48,2002
20100148,IND,ATL,106,102,48,2002
20100149,MIA,MIN,73,80,48,2002
20100150,DAL,SEA,97,105,48,2002
20100151,POR,HOU,87,94,48,2002
20100152,LAC,LAL,93,98,48,2002
20100153,GSW,NYK,70,94,48,2002
